Delivery Date,modified_tb2_revenue
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/7/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
1/8/2022,303.88
