Delivery Date,Delivery Hour,Repeated Hour Flag,dam,rtm
2022-01-09,8,N,0.01,12.16
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,25.4,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,22.77,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,23.73,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,9,N,0.01,12.33
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,25.17,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,21.9,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,23.95,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,10,N,-1.05,13.83
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,25.12,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,21.35,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,24.22,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,11,N,-1.24,15.3
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,25.38,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,20.79,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,24.78,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,12,N,-0.3,16.24
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,25.75,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,21.07,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,24.65,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,13,N,0.01,16.84
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,25.54,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,20.63,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,24.26,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,14,N,1.06,17.88
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,25.29,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,20.11,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,23.47,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,15,N,1.7,18.79
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,26.12,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,22.61,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,24.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,16,N,12.63,16.61
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.79,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.02,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,25.0,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,17,N,22.46,19.86
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.79,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,42.04,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.3,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,18,N,41.66,25.2
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,44.2,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,43.73,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,42.9,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,19,N,43.42,27.41
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,39.14,25.58
2022-01-09,20,N,38.81,25.58
2022-01-09,20,N,38.81,25.58
2022-01-09,20,N,38.81,25.58
2022-01-09,20,N,38.81,25.58
2022-01-09,20,N,38.81,25.58
2022-01-09,20,N,38.81,25.58
2022-01-09,20,N,38.81,25.58
2022-01-09,20,N,38.81,25.58
2022-01-09,20,N,38.81,25.58
2022-01-09,20,N,38.81,25.58
2022-01-09,20,N,38.81,25.58
